t1,f1.s11m,f1.s21m,f1.s11a,f1.s21a,t2,f2.s11m,f2.s21m,f2.s11a,f2.s21a
1.2748,0,0,0,0,1.0317,0,0,0,0
1.2772,0,0,0,0,1.0337,0,0,0,0
1.2796,0,0,0,0,1.0356,0,0,0,0
1.282,0,0,0,0,1.0375,0,0,0,0
1.2844,0,0,0,0,1.0395,0,0,0,0
1.2868,0,0,0,0,1.0414,0,0,0,0
1.2892,0,0,0,0,1.0433,0,0,0,0
1.2916,0,0,0,0,1.0453,0,0,0,0
1.2939,0,0,0,0,1.0472,0,0,0,0
1.2963,0,0,0,0,1.0491,0,0,0,0
1.2987,0,0,0,0,1.0511,0,0,0,0
1.3011,0,0,0,0,1.053,0,0,0,0
1.3035,0,0,0,0,1.0549,0,0,0,0
1.3059,0,0,0,0,1.0569,0,0,0,0
1.3083,0,0,0,0,1.0588,0,0,0,0
1.3107,0,0,0,0,1.0607,0,0,0,0
1.313,0,0,0,0,1.0627,0,0,0,0
1.3154,0,0,0,0,1.0646,0,0,0,0
1.3178,0,0,0,0,1.0665,0,0,0,0
1.3202,0,0,0,0,1.0685,0,0,0,0
1.3226,0,0,0,0,1.0704,0,0,0,0
1.325,0,0,0,0,1.0723,0,0,0,0
1.3274,0,0,0,0,1.0743,0,0,0,0
1.3298,0,0,0,0,1.0762,0,0,0,0
1.3321,0,0,0,0,1.0781,0,0,0,0
1.3345,0,0,0,0,1.08,0,0,0,0
1.3369,0,0,0,0,1.082,0,0,0,0
1.3393,0,0,0,0,1.0839,0,0,0,0
1.3417,0,0,0,0,1.0858,0,0,0,0
1.3441,0,0,0,0,1.0878,0,0,0,0
1.3465,0,0,0,0,1.0897,0,0,0,0
1.3489,0,0,0,0,1.0916,0,0,0,0
1.3512,0,0,0,0,1.0936,0,0,0,0
1.3536,0,0,0,0,1.0955,0,0,0,0
1.356,0,0,0,0,1.0974,0,0,0,0
1.3584,0,0,0,0,1.0994,0,0,0,0
1.3608,0,0,0,0,1.1013,0,0,0,0
1.3632,0,0,0,0,1.1032,0,0,0,0
1.3656,0,0,0,0,1.1052,0,0,0,0
1.368,0,0,0,0,1.1071,0,0,0,0
1.3703,0,0,0,0,1.109,0,0,0,0
1.3727,0,0,0,0,1.111,0,0,0,0
1.3751,0,0,0,0,1.1129,0,0,0,0
1.3775,0,0,0,0,1.1148,0,0,0,0
1.3799,0,0,0,0,1.1168,0,0,0,0
1.3823,0,0,0,0,1.1187,0,0,0,0
1.3847,0,0,0,0,1.1206,0,0,0,0
1.3871,0,0,0,0,1.1226,0,0,0,0
1.3894,0,0,0,0,1.1245,0,0,0,0
1.3918,0,0,0,0,1.1264,0,0,0,0
1.3942,0,0,0,0,1.1284,0,0,0,0
1.3966,0,0,0,0,1.1303,0,0,0,0
1.399,0,0,0,0,1.1322,0,0,0,0
1.4014,0,0,0,0,1.1341,0,0,0,0
1.4038,0,0,0,0,1.1361,0,0,0,0
1.4062,0,0,0,0,1.138,0,0,0,0
1.4085,0,0,0,0,1.1399,0,0,0,0
1.4109,0,0,0,0,1.1419,0,0,0,0
1.4133,0,0,0,0,1.1438,0,0,0,0
1.4157,0,0,0,0,1.1457,0,0,0,0
1.4181,0,0,0,0,1.1477,0,0,0,0
1.4205,0,0,0,0,1.1496,0,0,0,0
1.4229,0,0,0,0,1.1515,0,0,0,0
1.4253,0,0,0,0,1.1535,0,0,0,0
1.4276,0,0,0,0,1.1554,0,0,0,0
1.43,0,0,0,0,1.1573,0,0,0,0
1.4324,0,0,0,0,1.1593,0,0,0,0
1.4348,0,0,0,0,1.1612,0,0,0,0
1.4372,0,0,0,0,1.1631,0,0,0,0
1.4396,0,0,0,0,1.1651,0,0,0,0
1.442,0,0,0,0,1.167,0,0,0,0
1.4443,0,0,0,0,1.1689,0,0,0,0
1.4467,0,0,0,0,1.1709,0,0,0,0
1.4491,0,0,0,0,1.1728,0,0,0,0
1.4515,0,0,0,0,1.1747,0,0,0,0
1.4539,0,0,0,0,1.1767,0,0,0,0
1.4563,0,0,0,0,1.1786,0,0,0,0
1.4587,0,0,0,0,1.1805,0,0,0,0
1.4611,0,0,0,0,1.1824,0,0,0,0
1.4634,0,0,0,0,1.1844,0,0,0,0
1.4658,0,0,0,0,1.1863,0,0,0,0
1.4682,0,0,0,0,1.1882,0,0,0,0
1.4706,0,0,0,0,1.1902,0,0,0,0
1.473,0,0,0,0,1.1921,0,0,0,0
1.4754,0,0,0,0,1.194,0,0,0,0
1.4778,0,0,0,0,1.196,0,0,0,0
1.4802,0,0,0,0,1.1979,0,0,0,0
1.4825,0,0,0,0,1.1998,0,0,0,0
1.4849,0,0,0,0,1.2018,0,0,0,0
1.4873,0,0,0,0,1.2037,0,0,0,0
1.4897,0,0,0,0,1.2056,0,0,0,0
1.4921,0,0,0,0,1.2076,0,0,0,0
1.4945,0,0,0,0,1.2095,0,0,0,0
1.4969,0,0,0,0,1.2114,0,0,0,0
1.4993,0,0,0,0,1.2134,0,0,0,0
1.5016,0,0,0,0,1.2153,0,0,0,0
1.504,0,0,0,0,1.2172,0,0,0,0
1.5064,0,0,0,0,1.2192,0,0,0,0
1.5088,0,0,0,0,1.2211,0,0,0,0
1.5112,0,0,0,0,1.223,0,0,0,0
1.5136,0,0,0,0,1.225,0,0,0,0
1.516,0,0,0,0,1.2269,0,0,0,0
1.5184,0,0,0,0,1.2288,0,0,0,0
1.5207,0,0,0,0,1.2308,0,0,0,0
1.5231,0,0,0,0,1.2327,0,0,0,0
1.5255,0,0,0,0,1.2346,0,0,0,0
1.5279,0,0,0,0,1.2365,0,0,0,0
1.5303,0,0,0,0,1.2385,0,0,0,0
1.5327,0,0,0,0,1.2404,0,0,0,0
1.5351,0,0,0,0,1.2423,0,0,0,0
1.5375,0,0,0,0,1.2443,0,0,0,0
1.5398,0,0,0,0,1.2462,0,0,0,0
1.5422,0,0,0,0,1.2481,0,0,0,0
1.5446,0,0,0,0,1.2501,0,0,0,0
1.547,0,0,0,0,1.252,0,0,0,0
1.5494,0,0,0,0,1.2539,0,0,0,0
1.5518,0,0,0,0,1.2559,0,0,0,0
1.5542,0,0,0,0,1.2578,0,0,0,0
1.5566,0,0,0,0,1.2597,0,0,0,0
1.5589,0,0,0,0,1.2617,0,0,0,0
1.5613,0,0,0,0,1.2636,0,0,0,0
1.5637,0,0,0,0,1.2655,0,0,0,0
1.5661,0,0,0,0,1.2675,0,0,0,0
1.5685,0,0,0,0,1.2694,0,0,0,0
1.5709,0,0,0,0,1.2713,0,0,0,0
1.5733,0,0,0,0,1.2733,0,0,0,0
1.5757,0,0,0,0,1.2752,0,0,0,0
1.578,0,0,0,0,1.2771,0,0,0,0
1.5804,0,0,0,0,1.2791,0,0,0,0
1.5828,0,0,0,0,1.281,0,0,0,0
1.5852,0,0,0,0,1.2829,0,0,0,0
1.5876,0,0,0,0,1.2849,0,0,0,0
1.59,0,0,0,0,1.2868,0,0,0,0
1.5924,0,0,0,0,1.2887,0,0,0,0
1.5948,0,0,0,0,1.2906,0,0,0,0
1.5971,0,0,0,0,1.2926,0,0,0,0
1.5995,0,0,0,0,1.2945,0,0,0,0
1.6019,0,0,0,0,1.2964,0,0,0,0
1.6043,0,0,0,0,1.2984,0,0,0,0
1.6067,0,0,0,0,1.3003,0,0,0,0
1.6091,0,0,0,0,1.3022,0,0,0,0
1.6115,0,0,0,0,1.3042,0,0,0,0
1.6139,0,0,0,0,1.3061,0,0,0,0
1.6162,0,0,0,0,1.308,0,0,0,0
1.6186,0,0,0,0,1.31,0,0,0,0
1.621,0,0,0,0,1.3119,0,0,0,0
1.6234,0,0,0,0,1.3138,0,0,0,0
1.6258,0,0,0,0,1.3158,0,0,0,0
1.6282,0,0,0,0,1.3177,0,0,0,0
1.6306,0,0,0,0,1.3196,0,0,0,0
1.633,0,0,0,0,1.3216,0,0,0,0
1.6353,0,0,0,0,1.3235,0,0,0,0
1.6377,0,0,0,0,1.3254,0,0,0,0
1.6401,0,0,0,0,1.3274,0,0,0,0
1.6425,0,0,0,0,1.3293,0,0,0,0
1.6449,0,0,0,0,1.3312,0,0,0,0
1.6473,0,0,0,0,1.3332,0,0,0,0
1.6497,0,0,0,0,1.3351,0,0,0,0
1.652,0,0,0,0,1.337,0,0,0,0
1.6544,0,0,0,0,1.339,0,0,0,0
1.6568,0,0,0,0,1.3409,0,0,0,0
1.6592,0,0,0,0,1.3428,0,0,0,0
1.6616,0,0,0,0,1.3447,0,0,0,0
1.664,0,0,0,0,1.3467,0,0,0,0
1.6664,0,0,0,0,1.3486,0,0,0,0
1.6688,0,0,0,0,1.3505,0,0,0,0
1.6711,0,0,0,0,1.3525,0,0,0,0
1.6735,0,0,0,0,1.3544,0,0,0,0
1.6759,0,0,0,0,1.3563,0,0,0,0
1.6783,0,0,0,0,1.3583,0,0,0,0
1.6807,0,0,0,0,1.3602,0,0,0,0
1.6831,0,0,0,0,1.3621,0,0,0,0
1.6855,0,0,0,0,1.3641,0,0,0,0
1.6879,0,0,0,0,1.366,0,0,0,0
1.6902,0,0,0,0,1.3679,0,0,0,0
1.6926,0,0,0,0,1.3699,0,0,0,0
1.695,0,0,0,0,1.3718,0,0,0,0
1.6974,0,0,0,0,1.3737,0,0,0,0
1.6998,0,0,0,0,1.3757,0,0,0,0
1.7022,0,0,0,0,1.3776,0,0,0,0
1.7046,0,0,0,0,1.3795,0,0,0,0
1.707,0,0,0,0,1.3815,0,0,0,0
1.7093,0,0,0,0,1.3834,0,0,0,0
1.7117,0,0,0,0,1.3853,0,0,0,0
1.7141,0,0,0,0,1.3873,0,0,0,0
1.7165,0,0,0,0,1.3892,0,0,0,0
1.7189,0,0,0,0,1.3911,0,0,0,0
1.7213,0,0,0,0,1.393,0,0,0,0
1.7237,0,0,0,0,1.395,0,0,0,0
1.7261,0,0,0,0,1.3969,0,0,0,0
1.7284,0,0,0,0,1.3988,0,0,0,0
1.7308,0,0,0,0,1.4008,0,0,0,0
1.7332,0,0,0,0,1.4027,0,0,0,0
1.7356,0,0,0,0,1.4046,0,0,0,0
1.738,0,0,0,0,1.4066,0,0,0,0
1.7404,0,0,0,0,1.4085,0,0,0,0
1.7428,0,0,0,0,1.4104,0,0,0,0
1.7452,0,0,0,0,1.4124,0,0,0,0
1.7475,0,0,0,0,1.4143,0,0,0,0
1.7499,0,0,0,0,1.4162,0,0,0,0
1.7523,0,0,0,0,1.4182,0,0,0,0
1.7547,0,0,0,0,1.4201,0,0,0,0
1.7571,0,0,0,0,1.422,0,0,0,0
1.7595,0,0,0,0,1.424,0,0,0,0
1.7619,0,0,0,0,1.4259,0,0,0,0
1.7643,0,0,0,0,1.4278,0,0,0,0
1.7666,0,0,0,0,1.4298,0,0,0,0
1.769,0,0,0,0,1.4317,0,0,0,0
1.7714,0,0,0,0,1.4336,0,0,0,0
1.7738,0,0,0,0,1.4356,0,0,0,0
1.7762,0,0,0,0,1.4375,0,0,0,0
1.7786,0,0,0,0,1.4394,0,0,0,0
1.781,0,0,0,0,1.4414,0,0,0,0
1.7834,0,0,0,0,1.4433,0,0,0,0
1.7857,0,0,0,0,1.4452,0,0,0,0
1.7881,0,0,0,0,1.4471,0,0,0,0
1.7905,0,0,0,0,1.4491,0,0,0,0
1.7929,0,0,0,0,1.451,0,0,0,0
1.7953,0,0,0,0,1.4529,0,0,0,0
1.7977,0,0,0,0,1.4549,0,0,0,0
1.8001,0,0,0,0,1.4568,0,0,0,0
1.8025,0,0,0,0,1.4587,0,0,0,0
1.8048,0,0,0,0,1.4607,0,0,0,0
1.8072,0,0,0,0,1.4626,0,0,0,0
1.8096,0,0,0,0,1.4645,0,0,0,0
1.812,0,0,0,0,1.4665,0,0,0,0
1.8144,0,0,0,0,1.4684,0,0,0,0
1.8168,0,0,0,0,1.4703,0,0,0,0
1.8192,0,0,0,0,1.4723,0,0,0,0
1.8216,0,0,0,0,1.4742,0,0,0,0
1.8239,0,0,0,0,1.4761,0,0,0,0
1.8263,0,0,0,0,1.4781,0,0,0,0
1.8287,0,0,0,0,1.48,0,0,0,0
1.8311,0,0,0,0,1.4819,0,0,0,0
1.8335,0,0,0,0,1.4839,0,0,0,0
1.8359,0,0,0,0,1.4858,0,0,0,0
1.8383,0,0,0,0,1.4877,0,0,0,0
1.8407,0,0,0,0,1.4897,0,0,0,0
1.843,0,0,0,0,1.4916,0,0,0,0
1.8454,0,0,0,0,1.4935,0,0,0,0
1.8478,0,0,0,0,1.4955,0,0,0,0
1.8502,0,0,0,0,1.4974,0,0,0,0
1.8526,0,0,0,0,1.4993,0,0,0,0
1.855,0,0,0,0,1.5012,0,0,0,0
1.8574,0,0,0,0,1.5032,0,0,0,0
1.8597,0,0,0,0,1.5051,0,0,0,0
1.8621,0,0,0,0,1.507,0,0,0,0
1.8645,0,0,0,0,1.509,0,0,0,0
1.8669,0,0,0,0,1.5109,0,0,0,0
1.8693,0,0,0,0,1.5128,0,0,0,0
1.8717,0,0,0,0,1.5148,0,0,0,0
1.8741,0,0,0,0,1.5167,0,0,0,0
1.8765,0,0,0,0,1.5186,0,0,0,0
1.8788,0,0,0,0,1.5206,0,0,0,0
1.8812,0,0,0,0,1.5225,0,0,0,0
1.8836,0,0,0,0,1.5244,0,0,0,0
1.886,0,0,0,0,1.5264,0,0,0,0
1.8884,0,0,0,0,1.5283,0,0,0,0
1.8908,0,0,0,0,1.5302,0,0,0,0
1.8932,0,0,0,0,1.5322,0,0,0,0
1.8956,0,0,0,0,1.5341,0,0,0,0
1.8979,0,0,0,0,1.536,0,0,0,0
1.9003,0,0,0,0,1.538,0,0,0,0
1.9027,0,0,0,0,1.5399,0,0,0,0
1.9051,0,0,0,0,1.5418,0,0,0,0
1.9075,0,0,0,0,1.5438,0,0,0,0
1.9099,0,0,0,0,1.5457,0,0,0,0
1.9123,0,0,0,0,1.5476,0,0,0,0
1.9147,0,0,0,0,1.5496,0,0,0,0
1.917,0,0,0,0,1.5515,0,0,0,0
1.9194,0,0,0,0,1.5534,0,0,0,0
1.9218,0,0,0,0,1.5553,0,0,0,0
1.9242,0,0,0,0,1.5573,0,0,0,0
1.9266,0,0,0,0,1.5592,0,0,0,0
1.929,0,0,0,0,1.5611,0,0,0,0
1.9314,0,0,0,0,1.5631,0,0,0,0
1.9338,0,0,0,0,1.565,0,0,0,0
1.9361,0,0,0,0,1.5669,0,0,0,0
1.9385,0,0,0,0,1.5689,0,0,0,0
1.9409,0,0,0,0,1.5708,0,0,0,0
1.9433,0,0,0,0,1.5727,0,0,0,0
1.9457,0,0,0,0,1.5747,0,0,0,0
1.9481,0,0,0,0,1.5766,0,0,0,0
1.9505,0,0,0,0,1.5785,0,0,0,0
1.9529,0,0,0,0,1.5805,0,0,0,0
1.9552,0,0,0,0,1.5824,0,0,0,0
1.9576,0,0,0,0,1.5843,0,0,0,0
1.96,0,0,0,0,1.5863,0,0,0,0
1.9624,0,0,0,0,1.5882,0,0,0,0
1.9648,0,0,0,0,1.5901,0,0,0,0
1.9672,0,0,0,0,1.5921,0,0,0,0
1.9696,0,0,0,0,1.594,0,0,0,0
1.972,0,0,0,0,1.5959,0,0,0,0
1.9743,0,0,0,0,1.5979,0,0,0,0
1.9767,0,0,0,0,1.5998,0,0,0,0
1.9791,0,0,0,0,1.6017,0,0,0,0
1.9815,0,0,0,0,1.6036,0,0,0,0
1.9839,0,0,0,0,1.6056,0,0,0,0
1.9863,0,0,0,0,1.6075,0,0,0,0
1.9887,0,0,0,0,1.6094,0,0,0,0
1.9911,0,0,0,0,1.6114,0,0,0,0
1.9934,0,0,0,0,1.6133,0,0,0,0
1.9958,0,0,0,0,1.6152,0,0,0,0
1.9982,0,0,0,0,1.6172,0,0,0,0
2.0006,0,0,0,0,1.6191,0,0,0,0
2.003,0,0,0,0,1.621,0,0,0,0
2.0054,0,0,0,0,1.623,0,0,0,0
2.0078,0,0,0,0,1.6249,0,0,0,0
2.0102,0,0,0,0,1.6268,0,0,0,0
2.0125,0,0,0,0,1.6288,0,0,0,0
2.0149,0,0,0,0,1.6307,0,0,0,0
2.0173,0,0,0,0,1.6326,0,0,0,0
2.0197,0,0,0,0,1.6346,0,0,0,0
2.0221,0,0,0,0,1.6365,0,0,0,0
2.0245,0,0,0,0,1.6384,0,0,0,0
2.0269,0,0,0,0,1.6404,0,0,0,0
2.0293,0,0,0,0,1.6423,0,0,0,0
2.0316,0,0,0,0,1.6442,0,0,0,0
2.034,0,0,0,0,1.6462,0,0,0,0
2.0364,0,0,0,0,1.6481,0,0,0,0
2.0388,0,0,0,0,1.65,0,0,0,0
2.0412,0,0,0,0,1.652,0,0,0,0
2.0436,0,0,0,0,1.6539,0,0,0,0
2.046,0,0,0,0,1.6558,0,0,0,0
2.0484,0,0,0,0,1.6577,0,0,0,0
2.0507,0,0,0,0,1.6597,0,0,0,0
2.0531,0,0,0,0,1.6616,0,0,0,0
2.0555,0,0,0,0,1.6635,0,0,0,0
2.0579,0,0,0,0,1.6655,0,0,0,0
2.0603,0,0,0,0,1.6674,0,0,0,0
2.0627,0,0,0,0,1.6693,0,0,0,0
2.0651,0,0,0,0,1.6713,0,0,0,0
2.0674,0,0,0,0,1.6732,0,0,0,0
2.0698,0,0,0,0,1.6751,0,0,0,0
2.0722,0,0,0,0,1.6771,0,0,0,0
2.0746,0,0,0,0,1.679,0,0,0,0
2.077,0,0,0,0,1.6809,0,0,0,0
2.0794,0,0,0,0,1.6829,0,0,0,0
2.0818,0,0,0,0,1.6848,0,0,0,0
2.0842,0,0,0,0,1.6867,0,0,0,0
2.0865,0,0,0,0,1.6887,0,0,0,0
2.0889,0,0,0,0,1.6906,0,0,0,0
2.0913,0,0,0,0,1.6925,0,0,0,0
2.0937,0,0,0,0,1.6945,0,0,0,0
2.0961,0,0,0,0,1.6964,0,0,0,0
2.0985,0,0,0,0,1.6983,0,0,0,0
2.1009,0,0,0,0,1.7003,0,0,0,0
2.1033,0,0,0,0,1.7022,0,0,0,0
2.1056,0,0,0,0,1.7041,0,0,0,0
2.108,0,0,0,0,1.7061,0,0,0,0
2.1104,0,0,0,0,1.708,0,0,0,0
2.1128,0,0,0,0,1.7099,0,0,0,0
2.1152,0,0,0,0,1.7118,0,0,0,0
2.1176,0,0,0,0,1.7138,0,0,0,0
2.12,0,0,0,0,1.7157,0,0,0,0
2.1224,0,0,0,0,1.7176,0,0,0,0
2.1247,0,0,0,0,1.7196,0,0,0,0
2.1271,0,0,0,0,1.7215,0,0,0,0
2.1295,0,0,0,0,1.7234,0,0,0,0
2.1319,0,0,0,0,1.7254,0,0,0,0
2.1343,0,0,0,0,1.7273,0,0,0,0
2.1367,0,0,0,0,1.7292,0,0,0,0
2.1391,0,0,0,0,1.7312,0,0,0,0
2.1415,0,0,0,0,1.7331,0,0,0,0
2.1438,0,0,0,0,1.735,0,0,0,0
2.1462,0,0,0,0,1.737,0,0,0,0
2.1486,0,0,0,0,1.7389,0,0,0,0
2.151,0,0,0,0,1.7408,0,0,0,0
2.1534,0,0,0,0,1.7428,0,0,0,0
2.1558,0,0,0,0,1.7447,0,0,0,0
2.1582,0,0,0,0,1.7466,0,0,0,0
2.1606,0,0,0,0,1.7486,0,0,0,0
2.1629,0,0,0,0,1.7505,0,0,0,0
2.1653,0,0,0,0,1.7524,0,0,0,0
2.1677,0,0,0,0,1.7544,0,0,0,0
2.1701,0,0,0,0,1.7563,0,0,0,0
2.1725,0,0,0,0,1.7582,0,0,0,0
2.1749,0,0,0,0,1.7601,0,0,0,0
2.1773,0,0,0,0,1.7621,0,0,0,0
2.1797,0,0,0,0,1.764,0,0,0,0
2.182,0,0,0,0,1.7659,0,0,0,0
2.1844,0,0,0,0,1.7679,0,0,0,0
2.1868,0,0,0,0,1.7698,0,0,0,0
2.1892,0,0,0,0,1.7717,0,0,0,0
2.1916,0,0,0,0,1.7737,0,0,0,0
2.194,0,0,0,0,1.7756,0,0,0,0
2.1964,0,0,0,0,1.7775,0,0,0,0
2.1988,0,0,0,0,1.7795,0,0,0,0
2.2011,0,0,0,0,1.7814,0,0,0,0
2.2035,0,0,0,0,1.7833,0,0,0,0
2.2059,0,0,0,0,1.7853,0,0,0,0
2.2083,0,0,0,0,1.7872,0,0,0,0
2.2107,0,0,0,0,1.7891,0,0,0,0
2.2131,0,0,0,0,1.7911,0,0,0,0
2.2155,0,0,0,0,1.793,0,0,0,0
2.2179,0,0,0,0,1.7949,0,0,0,0
2.2202,0,0,0,0,1.7969,0,0,0,0
2.2226,0,0,0,0,1.7988,0,0,0,0
2.225,0,0,0,0,1.8007,0,0,0,0
2.2274,0,0,0,0,1.8027,0,0,0,0
2.2298,0,0,0,0,1.8046,0,0,0,0
2.2322,0,0,0,0,1.8065,0,0,0,0
2.2346,0,0,0,0,1.8085,0,0,0,0
2.237,0,0,0,0,1.8104,0,0,0,0
2.2393,0,0,0,0,1.8123,0,0,0,0
2.2417,0,0,0,0,1.8142,0,0,0,0
2.2441,0,0,0,0,1.8162,0,0,0,0
2.2465,0,0,0,0,1.8181,0,0,0,0
2.2489,0,0,0,0,1.82,0,0,0,0
2.2513,0,0,0,0,1.822,0,0,0,0
2.2537,0,0,0,0,1.8239,0,0,0,0
2.2561,0,0,0,0,1.8258,0,0,0,0
2.2584,0,0,0,0,1.8278,0,0,0,0
2.2608,0,0,0,0,1.8297,0,0,0,0
2.2632,0,0,0,0,1.8316,0,0,0,0
2.2656,0,0,0,0,1.8336,0,0,0,0
2.268,0,0,0,0,1.8355,0,0,0,0
2.2704,0,0,0,0,1.8374,0,0,0,0
2.2728,0,0,0,0,1.8394,0,0,0,0
2.2751,0,0,0,0,1.8413,0,0,0,0
2.2775,0,0,0,0,1.8432,0,0,0,0
2.2799,0,0,0,0,1.8452,0,0,0,0
2.2823,0,0,0,0,1.8471,0,0,0,0
2.2847,0,0,0,0,1.849,0,0,0,0
2.2871,0,0,0,0,1.851,0,0,0,0
2.2895,0,0,0,0,1.8529,0,0,0,0
2.2919,0,0,0,0,1.8548,0,0,0,0
2.2942,0,0,0,0,1.8568,0,0,0,0
2.2966,0,0,0,0,1.8587,0,0,0,0
2.299,0,0,0,0,1.8606,0,0,0,0
2.3014,0,0,0,0,1.8626,0,0,0,0
2.3038,0,0,0,0,1.8645,0,0,0,0
2.3062,0,0,0,0,1.8664,0,0,0,0
2.3086,0,0,0,0,1.8683,0,0,0,0
2.311,0,0,0,0,1.8703,0,0,0,0
2.3133,0,0,0,0,1.8722,0,0,0,0
2.3157,0,0,0,0,1.8741,0,0,0,0
2.3181,0,0,0,0,1.8761,0,0,0,0
2.3205,0,0,0,0,1.878,0,0,0,0
2.3229,0,0,0,0,1.8799,0,0,0,0
2.3253,0,0,0,0,1.8819,0,0,0,0
2.3277,0,0,0,0,1.8838,0,0,0,0
2.3301,0,0,0,0,1.8857,0,0,0,0
2.3324,0,0,0,0,1.8877,0,0,0,0
2.3348,0,0,0,0,1.8896,0,0,0,0
2.3372,0,0,0,0,1.8915,0,0,0,0
2.3396,0,0,0,0,1.8935,0,0,0,0
2.342,0,0,0,0,1.8954,0,0,0,0
2.3444,0,0,0,0,1.8973,0,0,0,0
2.3468,0,0,0,0,1.8993,0,0,0,0
2.3492,0,0,0,0,1.9012,0,0,0,0
2.3515,0,0,0,0,1.9031,0,0,0,0
2.3539,0,0,0,0,1.9051,0,0,0,0
2.3563,0,0,0,0,1.907,0,0,0,0
2.3587,0,0,0,0,1.9089,0,0,0,0
2.3611,0,0,0,0,1.9109,0,0,0,0
2.3635,0,0,0,0,1.9128,0,0,0,0
2.3659,0,0,0,0,1.9147,0,0,0,0
2.3683,0,0,0,0,1.9167,0,0,0,0
2.3706,0,0,0,0,1.9186,0,0,0,0
2.373,0,0,0,0,1.9205,0,0,0,0
2.3754,0,0,0,0,1.9224,0,0,0,0
2.3778,0,0,0,0,1.9244,0,0,0,0
2.3802,0,0,0,0,1.9263,0,0,0,0
2.3826,0,0,0,0,1.9282,0,0,0,0
2.385,0,0,0,0,1.9302,0,0,0,0
2.3874,0,0,0,0,1.9321,0,0,0,0
2.3897,0,0,0,0,1.934,0,0,0,0
2.3921,0,0,0,0,1.936,0,0,0,0
2.3945,0,0,0,0,1.9379,0,0,0,0
2.3969,0,0,0,0,1.9398,0,0,0,0
2.3993,0,0,0,0,1.9418,0,0,0,0
2.4017,0,0,0,0,1.9437,0,0,0,0
2.4041,0,0,0,0,1.9456,0,0,0,0
2.4065,0,0,0,0,1.9476,0,0,0,0
2.4088,0,0,0,0,1.9495,0,0,0,0
2.4112,0,0,0,0,1.9514,0,0,0,0
2.4136,0,0,0,0,1.9534,0,0,0,0
2.416,0,0,0,0,1.9553,0,0,0,0
2.4184,0,0,0,0,1.9572,0,0,0,0
2.4208,0,0,0,0,1.9592,0,0,0,0
2.4232,0,0,0,0,1.9611,0,0,0,0
2.4256,0,0,0,0,1.963,0,0,0,0
2.4279,0,0,0,0,1.965,0,0,0,0
2.4303,0,0,0,0,1.9669,0,0,0,0
2.4327,0,0,0,0,1.9688,0,0,0,0
2.4351,0,0,0,0,1.9707,0,0,0,0
2.4375,0,0,0,0,1.9727,0,0,0,0
2.4399,0,0,0,0,1.9746,0,0,0,0
2.4423,0,0,0,0,1.9765,0,0,0,0
2.4447,0,0,0,0,1.9785,0,0,0,0
2.447,0,0,0,0,1.9804,0,0,0,0
2.4494,0,0,0,0,1.9823,0,0,0,0
2.4518,0,0,0,0,1.9843,0,0,0,0
2.4542,0,0,0,0,1.9862,0,0,0,0
2.4566,0,0,0,0,1.9881,0,0,0,0
2.459,0,0,0,0,1.9901,0,0,0,0
2.4614,0,0,0,0,1.992,0,0,0,0
2.4638,0,0,0,0,1.9939,0,0,0,0
2.4661,0,0,0,0,1.9959,0,0,0,0
2.4685,0,0,0,0,1.9978,0,0,0,0
2.4709,0,0,0,0,1.9997,0,0,0,0
2.4733,0,0,0,0,2.0017,0,0,0,0
2.4757,0,0,0,0,2.0036,0,0,0,0
2.4781,0,0,0,0,2.0055,0,0,0,0
2.4805,0,0,0,0,2.0075,0,0,0,0
2.4828,0,0,0,0,2.0094,0,0,0,0
2.4852,0,0,0,0,2.0113,0,0,0,0
2.4876,0,0,0,0,2.0133,0,0,0,0
2.49,0,0,0,0,2.0152,0,0,0,0
2.4924,0,0,0,0,2.0171,0,0,0,0
2.4948,0,0,0,0,2.0191,0,0,0,0
2.4972,0,0,0,0,2.021,0,0,0,0
2.4996,0,0,0,0,2.0229,0,0,0,0
2.5019,0,0,0,0,2.0248,0,0,0,0
2.5043,0,0,0,0,2.0268,0,0,0,0
2.5067,0,0,0,0,2.0287,0,0,0,0
2.5091,0,0,0,0,2.0306,0,0,0,0
2.5115,0,0,0,0,2.0326,0,0,0,0
2.5139,0,0,0,0,2.0345,0,0,0,0
2.5163,0,0,0,0,2.0364,0,0,0,0
2.5187,0,0,0,0,2.0384,0,0,0,0
2.521,0,0,0,0,2.0403,0,0,0,0
2.5234,0,0,0,0,2.0422,0,0,0,0
2.5258,0,0,0,0,2.0442,0,0,0,0
2.5282,0,0,0,0,2.0461,0,0,0,0
2.5306,0,0,0,0,2.048,0,0,0,0
2.533,0,0,0,0,2.05,0,0,0,0
2.5354,0,0,0,0,2.0519,0,0,0,0
2.5378,0,0,0,0,2.0538,0,0,0,0
2.5401,0,0,0,0,2.0558,0,0,0,0
2.5425,0,0,0,0,2.0577,0,0,0,0
2.5449,0,0,0,0,2.0596,0,0,0,0
2.5473,0,0,0,0,2.0616,0,0,0,0
2.5497,0,0,0,0,2.0635,0,0,0,0
2.5521,0,0,0,0,2.0654,0,0,0,0
2.5545,0,0,0,0,2.0674,0,0,0,0
2.5569,0,0,0,0,2.0693,0,0,0,0
2.5592,0,0,0,0,2.0712,0,0,0,0
2.5616,0,0,0,0,2.0732,0,0,0,0
